年月日,曜日,降雪量合計(cm),降雪量合計(cm)-現象なし情報,降雪量合計(cm)-品質情報,降雪量合計(cm)-均質番号,天気概況(昼：06時～18時),天気概況(昼：06時～18時)-品質情報,天気概況(昼：06時～18時)-均質番号,降水量の合計(mm),降水量の合計(mm)-現象なし情報,降水量の合計(mm)-品質情報,降水量の合計(mm)-均質番号,平均気温(℃),平均気温(℃)-品質情報,平均気温(℃)-均質番号,最高気温(℃),最高気温(℃)-品質情報,最高気温(℃)-時分,最高気温(℃)-時分-品質情報,最高気温(℃)-均質番号,最低気温(℃),最低気温(℃)-品質情報,最低気温(℃)-時分,最低気温(℃)-時分-品質情報,最低気温(℃)-均質番号,日照時間(時間),日照時間(時間)-現象なし情報,日照時間(時間)-品質情報,日照時間(時間)-均質番号,最深積雪(cm),最深積雪(cm)-現象なし情報,最深積雪(cm)-品質情報,最深積雪(cm)-時分,最深積雪(cm)-時分-現象なし情報,最深積雪(cm)-時分-品質情報,最深積雪(cm)-均質番号,平均風速(m/s),平均風速(m/s)-品質情報,平均風速(m/s)-均質番号,平均蒸気圧(hPa),平均蒸気圧(hPa)-品質情報,平均蒸気圧(hPa)-均質番号,平均湿度(％),平均湿度(％)-品質情報,平均湿度(％)-均質番号,最小相対湿度(％),最小相対湿度(％)-品質情報,最小相対湿度(％)-時分,最小相対湿度(％)-時分-品質情報,最小相対湿度(％)-均質番号,天気概況(夜：18時～翌日06時),天気概況(夜：18時～翌日06時)-品質情報,天気概況(夜：18時～翌日06時)-均質番号,最大風速(m/s),最大風速(m/s)-品質情報,最大風速(m/s)-時分,最大風速(m/s)-時分-品質情報,最大風速(m/s)-風向,最大風速(m/s)-風向-品質情報,最大風速(m/s)-均質番号,合計全天日射量(MJ/㎡),合計全天日射量(MJ/㎡)-品質情報,合計全天日射量(MJ/㎡)-均質番号,最大瞬間風速(m/s),最大瞬間風速(m/s)-品質情報,最大瞬間風速(m/s)-時分,最大瞬間風速(m/s)-時分-品質情報,最大瞬間風速(m/s)-風向,最大瞬間風速(m/s)-風向-品質情報,最大瞬間風速(m/s)-均質番号,最多風向(16方位),最多風向(16方位)-品質情報,最多風向(16方位)-均質番号,平均現地気圧(hPa),平均現地気圧(hPa)-品質情報,平均現地気圧(hPa)-均質番号,平均海面気圧(hPa),平均海面気圧(hPa)-品質情報,平均海面気圧(hPa)-均質番号,最低海面気圧(hPa),最低海面気圧(hPa)-現象なし情報,最低海面気圧(hPa)-品質情報,最低海面気圧(hPa)-時分,最低海面気圧(hPa)-時分-現象なし情報,最低海面気圧(hPa)-時分-品質情報,最低海面気圧(hPa)-均質番号,平均雲量(10分比),平均雲量(10分比)-品質情報,平均雲量(10分比)-均質番号
2021/11/15,月,0,1,8,1,晴後曇時々雨、霧を伴う,8,1,1.0,0,8,1,12.4,8,1,17.4,8,2021/11/15 14:20,8,1,8.5,8,2021/11/15 06:54,8,1,5.4,0,8,1,0,1,8,,,,1,1.9,8,1,12.6,8,1,89,8,1,62,8,2021/11/15 12:01,8,1,晴一時曇後時々霧,8,1,3.4,8,2021/11/15 11:49,8,南,8,1,8.54,8,1,5.2,8,2021/11/15 11:48,8,南,8,1,南南西,8,1,1017.6,8,1,1019.7,8,1,1017.8,0,8,2021/11/15 15:33,0,8,1,,0,1
2021/11/16,火,0,1,8,1,雨時々霧後曇一時晴,8,1,0.0,0,8,1,10.6,8,1,16.8,8,2021/11/16 13:48,8,1,6.7,8,2021/11/16 06:40,8,1,2.5,0,8,1,0,1,8,,,,1,1.6,8,1,11.6,8,1,91,8,1,61,8,2021/11/16 14:31,8,1,曇後霧時々晴,8,1,4.0,8,2021/11/16 15:15,8,西,8,1,7.30,8,1,9.1,8,2021/11/16 15:08,8,西,8,1,南南西,8,1,1019.3,8,1,1021.4,8,1,1019.7,0,8,2021/11/16 14:17,0,8,1,,0,1
2021/11/17,水,0,1,8,1,雨時々曇後晴、雷・霧を伴う,8,1,0.0,0,8,1,10.1,8,1,15.7,8,2021/11/17 15:03,8,1,6.0,8,2021/11/17 05:52,8,1,4.5,0,8,1,0,1,8,,,,1,2.2,8,1,10.9,8,1,89,8,1,58,8,2021/11/17 15:03,8,1,晴後曇一時雨,8,1,4.2,8,2021/11/17 10:42,8,南,8,1,7.77,8,1,5.5,8,2021/11/17 10:40,8,南,8,1,南,8,1,1020.0,8,1,1022.1,8,1,1020.7,0,8,2021/11/17 16:06,0,8,1,,0,1
2021/11/18,木,0,1,8,1,晴時々曇,8,1,0.0,0,8,1,11.8,8,1,18.7,8,2021/11/18 13:24,8,1,7.6,8,2021/11/18 05:14,8,1,7.7,0,8,1,0,1,8,,,,1,2.4,8,1,10.1,8,1,76,8,1,38,8,2021/11/18 13:25,8,1,晴時々曇,8,1,5.1,8,2021/11/18 14:16,8,西南西,8,1,10.73,8,1,8.0,8,2021/11/18 12:56,8,南南西,8,1,南南西,8,1,1017.1,8,1,1019.2,8,1,1017.7,0,8,2021/11/18 13:07,0,8,1,,0,1
2021/11/19,金,0,1,5,1,晴,8,1,0.0,0,8,1,12.5,8,1,19.7,8,2021/11/19 15:02,8,1,7.2,8,2021/11/19 06:59,8,1,9.3,0,8,1,0,1,8,,,,1,2.0,8,1,9.9,8,1,71,8,1,37,8,2021/11/19 15:36,8,1,晴一時曇後一時雨,8,1,4.3,8,2021/11/19 15:49,8,西,8,1,12.19,8,1,6.2,8,2021/11/19 15:42,8,西,8,1,南南西,8,1,1015.9,8,1,1018.0,8,1,1015.9,0,8,2021/11/19 14:49,0,8,1,,0,1
2021/11/20,土,0,1,8,1,晴時々曇,8,1,0,1,8,1,11.9,8,1,18.8,8,2021/11/20 12:43,8,1,7.0,8,2021/11/20 06:55,8,1,9.1,0,8,1,0,1,8,,,,1,2.2,8,1,10.9,8,1,80,8,1,49,8,2021/11/20 12:30,8,1,晴後時々曇,8,1,5.7,8,2021/11/20 13:17,8,北北西,8,1,11.82,8,1,9.3,8,2021/11/20 14:15,8,北西,8,1,北北西,8,1,1017.9,8,1,1020.0,8,1,1017.7,0,8,2021/11/20 01:24,0,8,1,,0,1
2021/11/21,日,0,1,8,1,曇時々晴,8,1,0,1,8,1,12.3,8,1,17.9,8,2021/11/21 14:29,8,1,6.3,8,2021/11/21 06:31,8,1,4.0,0,8,1,0,1,8,,,,1,2.0,8,1,11.2,8,1,79,8,1,51,8,2021/11/21 13:26,8,1,曇後一時晴,8,1,3.9,8,2021/11/21 04:57,8,西南西,8,1,8.26,8,1,5.5,8,2021/11/21 04:53,8,西南西,8,1,南,8,1,1017.6,8,1,1019.7,8,1,1015.2,0,8,2021/11/22 0:00,0,8,1,,0,1
2021/11/22,月,0,1,8,1,大雨一時曇,8,1,44.5,0,8,1,13.4,8,1,16.5,8,2021/11/22 14:01,8,1,9.5,8,2021/11/23 0:00,8,1,0.0,0,8,1,0,1,8,,,,1,2.7,8,1,13.5,8,1,87,8,1,70,8,2021/11/22 04:32,8,1,雨後時々曇,8,1,6.2,8,2021/11/22 14:01,8,西南西,8,1,1.01,8,1,11.7,8,2021/11/22 14:24,8,西南西,8,1,南南西,8,1,1006.3,8,1,1008.4,8,1,1001.5,0,8,2021/11/22 12:50,0,8,1,,0,1
2021/11/23,火,0,1,8,1,雨、雷を伴う,8,1,30.0,0,8,1,7.8,8,1,9.8,8,2021/11/23 00:28,8,1,6.1,8,2021/11/24 0:00,8,1,0.4,0,8,1,0,1,8,,,,1,3.1,8,1,9.2,8,1,87,8,1,70,8,2021/11/23 17:17,8,1,雨時々曇、雷を伴う,8,1,6.8,8,2021/11/23 16:28,8,西南西,8,1,2.75,8,1,13.5,8,2021/11/23 16:21,8,西,8,1,南南西,8,1,1009.1,8,1,1011.2,8,1,1010.1,0,8,2021/11/23 05:09,0,8,1,,0,1
2021/11/24,水,0,1,8,1,雨時々曇、雷を伴う,8,1,16.0,0,8,1,8.4,8,1,10.7,8,2021/11/24 14:15,8,1,5.7,8,2021/11/24 01:41,8,1,0.3,0,8,1,0,1,8,,,,1,3.5,8,1,8.8,8,1,80,8,1,52,8,2021/11/24 06:59,8,1,雨時々曇,8,1,7.1,8,2021/11/24 07:39,8,西,8,1,3.07,8,1,18.0,8,2021/11/24 07:36,8,西,8,1,南南東,8,1,1012.2,8,1,1014.3,8,1,1010.5,0,8,2021/11/24 00:47,0,8,1,,0,1
2021/11/25,木,0,1,8,1,雨時々曇、雷を伴う,8,1,15.0,0,8,1,10.1,8,1,13.9,8,2021/11/25 11:21,8,1,7.4,8,2021/11/25 06:44,8,1,1.8,0,8,1,0,1,8,,,,1,2.9,8,1,10.4,8,1,85,8,1,59,8,2021/11/25 14:05,8,1,曇時々雨、雷を伴う,8,1,5.5,8,2021/11/25 19:02,8,南,8,1,5.21,8,1,9.9,8,2021/11/25 14:07,8,南西,8,1,南,8,1,1013.6,8,1,1015.7,8,1,1013.8,0,8,2021/11/25 13:39,0,8,1,,0,1
2021/11/26,金,0,1,8,1,晴後雨時々曇、雷を伴う,8,1,5.0,0,8,1,10.3,8,1,14.9,8,2021/11/26 13:45,8,1,6.8,8,2021/11/26 23:53,8,1,3.7,0,8,1,0,1,8,,,,1,2.3,8,1,9.8,8,1,79,8,1,51,8,2021/11/26 16:41,8,1,雨時々曇、雷を伴う,8,1,6.0,8,2021/11/26 19:32,8,西北西,8,1,7.63,8,1,11.4,8,2021/11/26 19:26,8,西南西,8,1,南南西,8,1,1017.2,8,1,1019.3,8,1,1017.1,0,8,2021/11/26 00:21,0,8,1,,0,1
2021/11/27,土,0,1,8,1,雨時々曇一時晴、雷を伴う,8,1,17.0,0,8,1,6.6,8,1,11.2,8,2021/11/27 12:02,8,1,4.2,8,2021/11/28 0:00,8,1,2.3,0,8,1,0,1,8,,,,1,2.7,8,1,7.9,8,1,82,8,1,49,8,2021/11/27 12:54,8,1,雨時々曇一時霧、雷を伴う,8,1,6.6,8,2021/11/27 13:01,8,北北西,8,1,5.91,8,1,12.6,8,2021/11/27 12:44,8,北北西,8,1,南,8,1,1025.8,8,1,1028.0,8,1,1022.5,0,8,2021/11/27 00:37,0,8,1,,0,1
2021/11/28,日,0,1,8,1,晴一時霧,8,1,0.0,0,8,1,6.1,8,1,12.8,8,2021/11/28 14:04,8,1,1.6,8,2021/11/28 06:12,8,1,8.1,0,8,1,0,1,8,,,,1,2.0,8,1,7.5,8,1,83,8,1,42,8,2021/11/28 14:06,8,1,晴後一時曇,8,1,4.3,8,2021/11/28 12:35,8,北北東,8,1,11.12,8,1,7.2,8,2021/11/28 14:04,8,北北西,8,1,南南東,8,1,1031.1,8,1,1033.3,8,1,1032.0,0,8,2021/11/28 14:33,0,8,1,,0,1
2021/11/29,月,0,1,8,1,晴時々曇,8,1,0,1,8,1,6.5,8,1,15.0,8,2021/11/29 14:25,8,1,0.6,8,2021/11/29 06:12,8,1,8.5,0,8,1,0,1,8,,,,1,2.5,8,1,7.2,8,1,77,8,1,38,8,2021/11/29 15:04,8,1,晴,8,1,4.1,8,2021/11/29 14:49,8,南西,8,1,10.28,8,1,6.9,8,2021/11/29 14:56,8,南西,8,1,南南西,8,1,1026.9,8,1,1029.1,8,1,1026.7,0,8,2021/11/29 14:18,0,8,1,,0,1
2021/11/30,火,0,1,8,1,晴後曇一時雨,8,1,4.0,0,8,1,12.2,8,1,18.5,8,2021/11/30 22:45,8,1,2.6,8,2021/11/30 06:47,8,1,6.4,0,8,1,0,1,8,,,,1,6.2,8,1,9.5,8,1,67,8,1,48,8,2021/11/30 11:27,8,1,大雨時々曇,8,1,12.4,8,2021/11/30 21:07,8,南南東,8,1,9.38,8,1,18.4,8,2021/11/30 21:03,8,南南東,8,1,南南東,8,1,1014.1,8,1,1016.2,8,1,1003.5,0,8,2021/11/30 23:10,0,8,1,,0,1
2021/12/1,水,0,1,8,1,雨時々曇,8,1,34.0,0,8,1,9.6,8,1,14.9,8,2021/12/1 00:04,8,1,4.8,8,2021/12/1 22:28,8,1,1.4,0,8,1,0,1,8,,,,1,4.1,8,1,8.9,8,1,73,8,1,44,8,2021/12/1 10:49,8,1,雨時々曇、雷を伴う,8,1,9.2,8,2021/12/1 14:49,8,西南西,8,1,4.57,8,1,15.1,8,2021/12/1 15:33,8,西南西,8,1,西南西,8,1,1006.9,8,1,1009.0,8,1,1002.2,0,8,2021/12/1 04:00,0,8,1,,0,1
2021/12/2,木,0,1,8,1,雨時々曇一時晴,8,1,4.5,0,8,1,6.0,8,1,10.5,8,2021/12/2 14:33,8,1,3.0,8,2021/12/2 04:51,8,1,2.2,0,8,1,0,1,8,,,,1,2.2,8,1,7.7,8,1,82,8,1,52,8,2021/12/2 01:31,8,1,晴時々曇一時雨,8,1,6.3,8,2021/12/2 01:46,8,西北西,8,1,6.58,8,1,13.6,8,2021/12/2 01:43,8,西北西,8,1,南南西,8,1,1015.9,8,1,1018.1,8,1,1015.3,0,8,2021/12/2 00:49,0,8,1,,0,1
2021/12/3,金,0,1,8,1,曇時々晴一時雨,8,1,5.0,0,8,1,8.3,8,1,13.3,8,2021/12/3 12:30,8,1,3.3,8,2021/12/3 00:37,8,1,4.9,0,8,1,0,1,8,,,,1,3.1,8,1,8.0,8,1,75,8,1,44,8,2021/12/3 11:55,8,1,雨時々曇、雷を伴う,8,1,7.6,8,2021/12/3 12:11,8,南南西,8,1,8.27,8,1,11.1,8,2021/12/3 12:49,8,南,8,1,南,8,1,1013.3,8,1,1015.4,8,1,1012.8,0,8,2021/12/3 15:36,0,8,1,,0,1
2021/12/4,土,0,1,8,1,雨,8,1,21.0,0,8,1,6.8,8,1,8.9,8,2021/12/4 13:54,8,1,4.7,8,2021/12/4 20:55,8,1,0.0,0,8,1,0,1,8,,,,1,2.5,8,1,8.6,8,1,87,8,1,58,8,2021/12/4 18:04,8,1,雨時々曇,8,1,6.0,8,2021/12/4 19:07,8,北西,8,1,1.88,8,1,10.6,8,2021/12/4 19:04,8,北西,8,1,南南東,8,1,1017.1,8,1,1019.3,8,1,1013.6,0,8,2021/12/4 01:58,0,8,1,,0,1
2021/12/5,日,0,1,8,1,曇一時雨後晴,8,1,0.0,0,8,1,6.0,8,1,9.9,8,2021/12/5 14:16,8,1,3.4,8,2021/12/6 0:00,8,1,4.0,0,8,1,0,1,8,,,,1,2.2,8,1,6.8,8,1,74,8,1,47,8,2021/12/5 14:05,8,1,曇後晴一時雨,8,1,5.6,8,2021/12/5 11:26,8,北北東,8,1,7.75,8,1,8.5,8,2021/12/5 11:23,8,北北東,8,1,北,8,1,1027.2,8,1,1029.4,8,1,1026.3,0,8,2021/12/5 00:12,0,8,1,,0,1
2021/12/6,月,0,1,8,1,雨後曇,8,1,2.0,0,8,1,7.3,8,1,10.1,8,2021/12/6 14:23,8,1,3.4,8,2021/12/6 00:03,8,1,0.6,0,8,1,0,1,8,,,,1,1.4,8,1,9.6,8,1,93,8,1,85,8,2021/12/6 04:23,8,1,雨時々曇,8,1,2.6,8,2021/12/6 09:21,8,南南西,8,1,3.38,8,1,3.7,8,2021/12/6 13:26,8,西南西,8,1,南南西,8,1,1025.0,8,1,1027.2,8,1,1024.0,0,8,2021/12/7 0:00,0,8,1,,0,1
2021/12/7,火,0,1,8,1,雨時々曇,8,1,12.5,0,8,1,10.4,8,1,11.7,8,2021/12/7 21:40,8,1,8.9,8,2021/12/7 03:56,8,1,0.0,0,8,1,0,1,8,,,,1,2.2,8,1,12.0,8,1,95,8,1,84,8,2021/12/7 22:46,8,1,雨時々曇、雷を伴う,8,1,6.4,8,2021/12/7 20:17,8,北,8,1,1.91,8,1,13.1,8,2021/12/7 22:09,8,北北東,8,1,北,8,1,1018.9,8,1,1021.0,8,1,1019.1,0,8,2021/12/8 0:00,0,8,1,,0,1
2021/12/8,水,0,1,8,1,雨時々曇,8,1,15.5,0,8,1,11.2,8,1,12.4,8,2021/12/8 14:30,8,1,7.1,8,2021/12/9 0:00,8,1,0.0,0,8,1,0,1,8,,,,1,4.7,8,1,10.5,8,1,79,8,1,67,8,2021/12/8 19:47,8,1,曇時々雨後晴,8,1,7.5,8,2021/12/8 15:34,8,北北西,8,1,2.14,8,1,13.9,8,2021/12/8 13:05,8,北北西,8,1,北北西,8,1,1022.3,8,1,1024.4,8,1,1018.8,0,8,2021/12/8 00:22,0,8,1,,0,1
2021/12/9,木,0,1,8,1,晴一時曇,8,1,0,1,8,1,9.1,8,1,16.1,8,2021/12/9 13:28,8,1,4.1,8,2021/12/9 07:10,8,1,8.9,0,8,1,0,1,8,,,,1,1.9,8,1,9.3,8,1,82,8,1,49,8,2021/12/9 14:45,8,1,曇時々晴,8,1,4.2,8,2021/12/9 15:39,8,北北西,8,1,10.90,8,1,6.5,8,2021/12/9 15:39,8,北北西,8,1,南,8,1,1026.1,8,1,1028.2,8,1,1026.7,0,8,2021/12/10 0:00,0,8,1,,0,1
2021/12/10,金,0,1,8,1,晴時々曇,8,1,0,1,8,1,9.7,8,1,16.7,8,2021/12/10 13:25,8,1,5.2,8,2021/12/10 05:30,8,1,7.2,0,8,1,0,1,8,,,,1,1.8,8,1,9.1,8,1,79,8,1,41,8,2021/12/10 15:33,8,1,晴時々曇,8,1,3.5,8,2021/12/10 14:43,8,南西,8,1,9.43,8,1,5.5,8,2021/12/10 12:51,8,南西,8,1,南南西,8,1,1022.6,8,1,1024.7,8,1,1022.7,0,8,2021/12/10 15:26,0,8,1,,0,1
2021/12/11,土,0,1,8,1,曇時々晴,8,1,0,1,8,1,10.2,8,1,16.5,8,2021/12/11 12:06,8,1,5.9,8,2021/12/11 06:24,8,1,2.8,0,8,1,0,1,8,,,,1,2.1,8,1,10.4,8,1,84,8,1,60,8,2021/12/11 13:35,8,1,曇時々晴,8,1,4.0,8,2021/12/11 15:15,8,南南西,8,1,6.81,8,1,5.6,8,2021/12/11 15:06,8,南南西,8,1,南南西,8,1,1021.8,8,1,1023.9,8,1,1021.6,0,8,2021/12/12 0:00,0,8,1,,0,1
2021/12/12,日,0,1,8,1,曇後時々雨,8,1,12.0,0,8,1,11.0,8,1,15.7,8,2021/12/12 13:08,8,1,8.3,8,2021/12/12 07:34,8,1,0.3,0,8,1,0,1,8,,,,1,2.8,8,1,10.5,8,1,80,8,1,55,8,2021/12/12 23:36,8,1,雨時々曇,8,1,5.8,8,2021/12/12 13:36,8,南南西,8,1,3.39,8,1,11.2,8,2021/12/12 21:50,8,北西,8,1,南南西,8,1,1015.1,8,1,1017.2,8,1,1013.5,0,8,2021/12/12 14:39,0,8,1,,0,1
2021/12/13,月,0,1,8,1,雨時々曇,8,1,9.0,0,8,1,6.0,8,1,10.4,8,2021/12/13 00:05,8,1,3.0,8,2021/12/14 0:00,8,1,0.8,0,8,1,0,1,8,,,,1,2.7,8,1,7.8,8,1,84,8,1,62,8,2021/12/13 00:04,8,1,曇時々晴一時雨、霧を伴う,8,1,6.0,8,2021/12/13 14:36,8,北,8,1,4.68,8,1,9.9,8,2021/12/13 09:49,8,北,8,1,北,8,1,1019.0,8,1,1021.2,8,1,1016.4,0,8,2021/12/13 00:16,0,8,1,,0,1
2021/12/14,火,0,1,8,1,晴、霧を伴う,8,1,0,1,8,1,5.6,8,1,12.2,8,2021/12/14 14:40,8,1,0.3,8,2021/12/14 07:25,8,1,8.9,0,8,1,0,1,8,,,,1,2.5,8,1,7.1,8,1,80,8,1,49,8,2021/12/14 14:47,8,1,晴後雨時々曇,8,1,5.3,8,2021/12/14 15:02,8,南西,8,1,11.26,8,1,7.7,8,2021/12/14 14:54,8,西南西,8,1,南南西,8,1,1019.3,8,1,1021.5,8,1,1018.7,0,8,2021/12/14 14:30,0,8,1,,0,1
2021/12/15,水,0,1,8,1,雨時々曇,8,1,12.5,0,8,1,7.2,8,1,10.2,8,2021/12/15 13:09,8,1,4.3,8,2021/12/15 00:30,8,1,0.5,0,8,1,0,1,8,,,,1,2.5,8,1,9.2,8,1,90,8,1,79,8,2021/12/15 04:03,8,1,雨後曇一時晴、雷を伴う,8,1,5.9,8,2021/12/15 06:08,8,南東,8,1,3.34,8,1,8.3,8,2021/12/15 09:17,8,南東,8,1,南,8,1,1019.3,8,1,1021.5,8,1,1019.9,0,8,2021/12/15 01:49,0,8,1,,0,1
2021/12/16,木,0,1,8,1,曇後一時雨,8,1,3.5,0,8,1,9.6,8,1,14.6,8,2021/12/16 14:56,8,1,5.5,8,2021/12/16 05:43,8,1,0.5,0,8,1,0,1,8,,,,1,2.3,8,1,10.1,8,1,85,8,1,58,8,2021/12/16 14:53,8,1,雨,8,1,4.5,8,2021/12/16 23:08,8,南南東,8,1,4.63,8,1,6.7,8,2021/12/16 23:07,8,南南東,8,1,南西,8,1,1016.3,8,1,1018.4,8,1,1011.1,0,8,2021/12/17 0:00,0,8,1,,0,1
2021/12/17,金,1,0,8,1,雨時々曇、雷を伴う,8,1,41.0,0,8,1,7.4,8,1,10.7,8,2021/12/17 12:34,8,1,0.5,8,2021/12/17 23:39,8,1,0.1,0,8,1,1,0,8,,,,1,3.9,8,1,9.6,8,1,90,8,1,66,8,2021/12/17 17:28,8,1,雪一時みぞれ、雷を伴う,8,1,11.0,8,2021/12/17 18:36,8,北北西,8,1,1.59,8,1,21.2,8,2021/12/17 18:24,8,北,8,1,南南西,8,1,1004.3,8,1,1006.4,8,1,1000.9,0,8,2021/12/17 12:51,0,8,1,,0,1
2021/12/18,土,11,0,8,1,雪時々みぞれ一時曇,8,1,18.5,0,8,1,0.9,8,1,2.6,8,2021/12/18 10:48,8,1,-0.4,8,2021/12/18 05:24,8,1,0.9,0,8,1,10,0,8,,,,1,2.5,8,1,6.0,8,1,92,8,1,74,8,2021/12/18 03:05,8,1,雪時々みぞれ一時曇、雷を伴う,8,1,7.3,8,2021/12/18 01:13,8,北北西,8,1,4.11,8,1,14.7,8,2021/12/18 00:24,8,西北西,8,1,北,8,1,1016.2,8,1,1018.4,8,1,1012.7,0,8,2021/12/18 00:18,0,8,1,,0,1
2021/12/19,日,4,0,8,1,みぞれ時々雪一時雨、雷を伴う,8,1,35.0,0,8,1,1.9,8,1,4.6,8,2021/12/19 23:00,8,1,0.3,8,2021/12/19 02:38,8,1,0.1,0,8,1,14,0,8,,,,1,3.0,8,1,6.6,8,1,95,8,1,86,8,2021/12/19 23:02,8,1,みぞれ時々雨一時曇,8,1,6.2,8,2021/12/19 11:04,8,南,8,1,2.81,8,1,9.5,8,2021/12/19 10:58,8,南,8,1,南南東,8,1,1014.3,8,1,1016.5,8,1,1014.2,0,8,2021/12/19 13:44,0,8,1,,0,1
2021/12/20,月,0,1,8,1,雨一時みぞれ,8,1,12.5,0,8,1,3.5,8,1,5.1,8,2021/12/20 13:13,8,1,2.0,8,2021/12/20 07:00,8,1,0.4,0,8,1,9,0,8,,,,1,2.7,8,1,7.3,8,1,94,8,1,82,8,2021/12/20 00:53,8,1,曇時々雨一時晴,8,1,5.1,8,2021/12/20 17:23,8,南,8,1,3.15,8,1,8.8,8,2021/12/20 03:35,8,北西,8,1,南南西,8,1,1016.7,8,1,1018.9,8,1,1017.0,0,8,2021/12/20 23:40,0,8,1,,0,1
2021/12/21,火,0,1,8,1,曇一時晴後雨,8,1,1.5,0,8,1,5.6,8,1,9.3,8,2021/12/21 14:13,8,1,2.8,8,2021/12/21 00:32,8,1,1.7,0,8,1,4,0,8,,,,1,2.5,8,1,8.2,8,1,90,8,1,77,8,2021/12/21 14:12,8,1,曇後時々雨,8,1,4.8,8,2021/12/21 18:13,8,南,8,1,5.08,8,1,6.9,8,2021/12/21 18:07,8,南南東,8,1,南南西,8,1,1013.4,8,1,1015.5,8,1,1013.2,0,8,2021/12/21 13:59,0,8,1,,0,1
2021/12/22,水,0,1,8,1,曇時々雨,8,1,2.5,0,8,1,5.8,8,1,8.9,8,2021/12/22 11:54,8,1,1.1,8,2021/12/22 23:46,8,1,1.0,0,8,1,0,1,8,,,,1,3.3,8,1,7.0,8,1,76,8,1,55,8,2021/12/22 14:46,8,1,晴一時曇,8,1,6.1,8,2021/12/22 10:58,8,北,8,1,5.83,8,1,10.5,8,2021/12/22 11:08,8,北北西,8,1,北,8,1,1017.5,8,1,1019.7,8,1,1014.8,0,8,2021/12/22 01:13,0,8,1,,0,1
2021/12/23,木,0,1,8,1,晴時々曇一時雨,8,1,0.5,0,8,1,4.6,8,1,10.4,8,2021/12/23 14:28,8,1,-0.9,8,2021/12/23 07:46,8,1,8.3,0,8,1,0,1,8,,,,1,2.0,8,1,6.1,8,1,74,8,1,40,8,2021/12/23 15:26,8,1,曇時々雨,8,1,3.8,8,2021/12/23 20:27,8,南南西,8,1,10.72,8,1,5.5,8,2021/12/23 23:24,8,南南東,8,1,南,8,1,1020.9,8,1,1023.0,8,1,1021.2,0,8,2021/12/23 17:26,0,8,1,,0,1
2021/12/24,金,0,1,8,1,晴一時雨,8,1,0.0,0,8,1,8.9,8,1,14.3,8,2021/12/24 13:55,8,1,5.7,8,2021/12/24 04:20,8,1,7.4,0,8,1,0,1,8,,,,1,2.2,8,1,8.8,8,1,79,8,1,43,8,2021/12/24 15:28,8,1,雨時々曇,8,1,4.8,8,2021/12/24 23:12,8,南南東,8,1,9.88,8,1,7.3,8,2021/12/24 23:08,8,南南東,8,1,南南東,8,1,1016.1,8,1,1018.3,8,1,1013.2,0,8,2021/12/25 0:00,0,8,1,,0,1
2021/12/25,土,14,0,8,1,雨後一時みぞれ,8,1,18.5,0,8,1,4.6,8,1,8.3,8,2021/12/25 08:48,8,1,-0.8,8,2021/12/26 0:00,8,1,1.8,0,8,1,14,0,8,,,,1,4.0,8,1,7.8,8,1,91,8,1,73,8,2021/12/25 13:18,8,1,大雪、みぞれを伴う,8,1,8.4,8,2021/12/25 15:21,8,北,8,1,6.54,8,1,15.8,8,2021/12/25 15:19,8,北,8,1,北,8,1,1011.5,8,1,1013.6,8,1,1010.8,0,8,2021/12/25 05:28,0,8,1,,0,1
2021/12/26,日,13,0,8,1,雪時々曇,8,1,20.0,0,8,1,-0.3,8,1,1.6,8,2021/12/26 10:28,8,1,-1.5,8,2021/12/27 0:00,8,1,0.0,0,8,1,22,0,8,,,,1,3.1,8,1,5.3,8,1,90,8,1,62,8,2021/12/26 16:32,8,1,雪時々曇,8,1,7.5,8,2021/12/26 10:54,8,北北西,8,1,3.06,8,1,16.6,8,2021/12/26 13:38,8,北北西,8,1,北,8,1,1016.3,8,1,1018.5,8,1,1017.1,0,8,2021/12/26 05:16,0,8,1,,0,1
2021/12/27,月,11,0,8,1,雪後時々みぞれ、雷を伴う,8,1,35.5,0,8,1,0.2,8,1,3.6,8,2021/12/27 22:17,8,1,-2.3,8,2021/12/27 04:05,8,1,0.0,0,8,1,33,0,8,,,,1,2.0,8,1,6.0,8,1,96,8,1,79,8,2021/12/27 22:24,8,1,みぞれ一時雪、雷を伴う,8,1,7.8,8,2021/12/27 21:48,8,西北西,8,1,3.72,8,1,13.8,8,2021/12/27 21:44,8,北西,8,1,南南東,8,1,1018.0,8,1,1020.2,8,1,1019.1,0,8,2021/12/27 15:15,0,8,1,,0,1
2021/12/28,火,1,0,8,1,みぞれ時々雪後曇一時晴,8,1,3.5,0,8,1,2.1,8,1,4.8,8,2021/12/28 13:53,8,1,0.9,8,2021/12/28 20:03,8,1,3.5,0,8,1,28,0,8,,,,1,1.9,8,1,6.2,8,1,88,8,1,66,8,2021/12/28 12:49,8,1,曇時々晴,8,1,5.0,8,2021/12/28 06:59,8,北北東,8,1,8.78,8,1,9.0,8,2021/12/28 06:55,8,北北西,8,1,南西,8,1,1023.4,8,1,1025.6,8,1,1021.3,0,8,2021/12/28 00:01,0,8,1,,0,1
